TESS_ID,GAIA_ID,2MASS_ID,TWOMASS_ID,Rotation_Period[days],Mass[M_sun],Total_Obs_Time[days],Sector_Obs_Time[days],Equivalent_Duration[s],FFD_alpha,FFD_alpha_error,FFD_beta,FFD_beta_error,log10_Flare_Energy[erg],log10_Flare_Energy_error[erg],log10_Flare_Rate[day^-1],log10_Flare_Rate_error[day^-1],log10_Flare_Rate_nuv,log10_Flare_Rate_nuv_error,log10_Flare_Rate_fuv,log10_Flare_Rate_fuv_error,log10_Flare_Rate_xuv,log10_Flare_Rate_xuv_error,Start_Time,End_Time,Flux_error[W/m^2],Flux_Median[W/m^2],TESS_Luminosity[erg/s],Number of Flares,TESS_Sector,TESS_Cadence
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,11.025556014655388,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.754577982953574,0.011299589720855615,-0.7489781401346622,0.09963398728176992,-0.5348876383504205,0.01906861528371687,-0.6258460734413664,0.017695301826310697,-0.7943332651815322,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,91.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,4.052138211663794,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.319861732953573,0.011299589720855615,-0.7267017454235101,0.09711119837887233,-0.17467820999228467,0.01906861528371687,-0.2656366450832306,0.017695301826310697,-0.4341238368233964,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,66.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,6.41710285008962,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.519516482953573,0.011299589720855615,-0.705512446353572,0.09477082558206097,-0.34011376333653376,0.01906861528371687,-0.4310721984274797,0.017695301826310697,-0.5995593901676455,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,66.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,11.612972563841156,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.777120882953575,0.011299589720855615,-0.685309060265285,0.09259189465106199,-0.5535668690498362,0.01906861528371687,-0.6445253041407821,0.017695301826310697,-0.8130124958809479,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,66.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,5.797483215894693,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.475416982953575,0.011299589720855615,-0.6660039050698984,0.09055665942227739,-0.30357255815757045,0.01906861528371687,-0.39453099324851637,0.017695301826310697,-0.5630181849886822,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,66.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,5.899090107677411,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.482962512953574,0.011299589720855615,-0.6475204993758852,0.0886499898974458,-0.3098248458232803,0.01906861528371687,-0.4007832809142262,0.017695301826310697,-0.569270472654392,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,92.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,10.93714827782199,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,31.751081582953574,0.011299589720855617,-0.6297917324154536,0.08685889638065036,-0.531990492809365,0.01906861528371687,-0.6229489279003109,0.0176953018263107,-0.7914361196404767,0.0176953018263107,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,92.0,20.0
TIC 111898820,4.0555794640645586e+18,2MASS 17464063-3214045,2MASS 17464063-3214045,0.2291,0.118416,106.59375,556.4527705439815,23.82209762018877,-0.8286081515428435,0.018456968069503622,25.367051880349955,0.5874692215292895,32.089157482953574,0.011299589720855615,-0.6127583931166732,0.08517215530270575,-0.8121229393895512,0.01906861528371687,-0.9030813744804971,0.017695301826310697,-1.0715685662206629,0.017695301826310697,2362.4082,3844.4011,0.01839769292307692,-0.00010679139192307693,0.0013564190681518997,26,92.0,20.0
TIC 11495928,Gaia DR3 998219810558747904,,2MASS J06273836+5651406,0.5607,0.114826,17.395833333333332,17.395833333333332,198.99859034966173,,,,,32.976555650896465,0.01153821236698369,-1.2404452381080149,0.4342944819032518,-0.47701724454507766,0.02022567514287175,0.20046384395720285,0.0189364609383806,0.20046384395720285,0.0189364609383806,2945.2554,2945.2664,0.018786212,-0.00024739405,0.0012529162855385,1,60.0,120.0
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,87.57188538871041,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,32.36743517364357,0.003880285303307664,-1.6817184979086612,0.4342944819032518,-0.8147312845229792,0.016806722076370597,-0.7474394554531831,0.015230808410527555,-0.8812288710093452,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,5.0,120.0
